Lon,Lat,Stratum,HERSTRATUM,SPRSTRATUM
-7.20684353,57.12876794,2,WoS,
-7.21506259,57.13052144,2,WoS,
-7.21610137,57.13282029,2,WoS,
-7.21850312,57.13529296,2,WoS,
-7.22160178,57.13680321,2,WoS,
-7.22590857,57.13804299,2,WoS,
-7.22920328,57.13841926,2,WoS,
-7.23243988,57.1376974,2,WoS,
-7.23255877,57.13762408,2,WoS,
-7.2329915,57.14041555,2,WoS,
-7.23438665,57.1431914,2,WoS,
-7.23656638,57.14540511,2,WoS,
-7.23932032,57.14684303,2,WoS,
-7.24238266,57.14736637,2,WoS,
-7.24250915,57.14736805,2,WoS,
-7.24273827,57.14829314,2,WoS,
-7.24366858,57.15052093,2,WoS,
-7.2451127,57.15283327,2,WoS,
-7.24055187,57.1551607,2,WoS,
-7.23853533,57.15619067,2,WoS,
-7.23592303,57.15811623,2,WoS,
-7.23406491,57.16077693,2,WoS,
-7.23315667,57.16389254,2,WoS,
-7.23329396,57.16713493,2,WoS,
-7.23389719,57.16869812,2,WoS,
-7.23376518,57.16912012,2,WoS,
-7.23369019,57.17186971,2,WoS,
-7.23436717,57.17453572,2,WoS,
-7.23930911,57.18667409,2,WoS,
-7.24133302,57.18980349,2,WoS,
-7.25019933,57.19910372,2,WoS,
-7.2506412,57.19944736,2,WoS,
-7.25034055,57.20885571,2,WoS,
-7.25071731,57.21191216,2,WoS,
-7.25200624,57.21470903,2,WoS,
-7.25408509,57.21698107,2,WoS,
-7.25675672,57.21851281,2,WoS,
-7.25835564,57.21912561,2,WoS,
-7.25747813,57.21959173,2,WoS,
-7.25471235,57.22105945,2,WoS,
-7.25233901,57.22281149,2,WoS,
-7.25058014,57.22517977,2,WoS,
-7.2495888,57.22795818,2,WoS,
-7.24957257,57.2280405,2,WoS,
-7.24915979,57.22822561,2,WoS,
-7.24688743,57.23024629,2,WoS,
-7.24532744,57.23285651,2,WoS,
-7.24462408,57.2358149,2,WoS,
-7.24484238,57.23884791,2,WoS,
-7.24525345,57.23988577,2,WoS,
-7.23839314,57.24199361,2,WoS,
-7.23553796,57.24340086,2,WoS,
-7.23326966,57.24563409,2,WoS,
-7.23181809,57.248467,2,WoS,
-7.23133033,57.25161256,2,WoS,
-7.23168981,57.25376035,2,WoS,
-7.23134129,57.25436901,2,WoS,
-7.23069844,57.25739798,2,WoS,
-7.231013,57.2604784,2,WoS,
-7.23161239,57.26184753,2,WoS,
-7.22945354,57.26309257,2,WoS,
-7.22689035,57.26520839,2,WoS,
-7.22619321,57.26635365,2,WoS,
-7.225439,57.26653169,2,WoS,
-7.22227718,57.26788588,2,WoS,
-7.21976124,57.27023131,2,WoS,
-7.21885796,57.2719887,2,WoS,
-7.21524776,57.27151165,2,WoS,
-7.21243478,57.27153907,2,WoS,
-7.19958736,57.27349219,2,WoS,
-7.19642398,57.27453411,2,WoS,
-7.19377822,57.2765571,2,WoS,
-7.19194356,57.27933677,2,WoS,
-7.19011405,57.28347699,2,WoS,
-7.18767494,57.28491458,2,WoS,
-7.18565959,57.2871337,2,WoS,
-7.1843925,57.28985044,2,WoS,
-7.18398753,57.29282065,2,WoS,
-7.18416678,57.29389452,2,WoS,
-7.18343765,57.29443613,2,WoS,
-7.18160042,57.29706681,2,WoS,
-7.18069095,57.30014395,2,WoS,
-7.18080287,57.30335073,2,WoS,
-7.18161111,57.30742101,2,WoS,
-7.18286468,57.31065148,2,WoS,
-7.18514547,57.3132602,2,WoS,
-7.18817963,57.31493391,2,WoS,
-7.19861664,57.31850828,2,WoS,
-7.20222298,57.31904099,2,WoS,
-7.20578063,57.31824564,2,WoS,
-7.20980114,57.31653041,2,WoS,
-7.21086865,57.3186264,2,WoS,
-7.21189048,57.3197169,2,WoS,
-7.21149695,57.32044333,2,WoS,
-7.21093845,57.32358688,2,WoS,
-7.21139922,57.32674624,2,WoS,
-7.21283228,57.32959934,2,WoS,
-7.21509155,57.33185534,2,WoS,
-7.21794672,57.33328428,2,WoS,
-7.22042117,57.33405976,2,WoS,
-7.21982674,57.33416144,2,WoS,
-7.21734472,57.33534608,2,WoS,
-7.21338459,57.33795915,2,WoS,
-7.21125588,57.33984921,2,WoS,
-7.20974599,57.3422625,2,WoS,
-7.20897727,57.34500344,2,WoS,
-7.20901203,57.34784994,2,WoS,
-7.20984743,57.3505713,2,WoS,
-7.21249197,57.3561789,2,WoS,
-7.21429888,57.35881381,2,WoS,
-7.21137854,57.38027784,2,WoS,
-7.20829486,57.38089298,2,WoS,
-7.20555466,57.38243528,2,WoS,
-7.20483783,57.38321657,2,WoS,
-7.20198629,57.38291564,2,WoS,
-7.19905031,57.38303997,2,WoS,
-7.19627723,57.38401233,2,WoS,
-7.18067417,57.39222919,2,WoS,
-7.17776309,57.39454386,2,WoS,
-7.17589919,57.39776223,2,WoS,
-7.1742398,57.40248482,2,WoS,
-7.17367539,57.40565469,2,WoS,
-7.17414753,57.40883961,2,WoS,
-7.17560729,57.41170941,2,WoS,
-7.17716345,57.41323924,2,WoS,
-7.17773202,57.41637249,2,WoS,
-7.17934799,57.41925273,2,WoS,
-7.18181399,57.42144953,2,WoS,
-7.18486107,57.42272329,2,WoS,
-7.1889819,57.4236884,2,WoS,
-7.19115439,57.42387474,2,WoS,
-7.19099891,57.42430695,2,WoS,
-7.19092405,57.42751168,2,WoS,
-7.19186706,57.43057543,2,WoS,
-7.19552965,57.43797595,2,WoS,
-7.19685713,57.43999846,2,WoS,
-7.19863147,57.441643,2,WoS,
-7.20316714,57.44492364,2,WoS,
-7.20569175,57.44624812,2,WoS,
-7.20606393,57.44637983,2,WoS,
-7.20540527,57.44871488,2,WoS,
-7.20552928,57.4511148,2,WoS,
-7.20188714,57.45134222,2,WoS,
-7.19896008,57.45197423,2,WoS,
-7.19635137,57.45344453,2,WoS,
-7.19429494,57.45562129,2,WoS,
-7.19297521,57.45830932,2,WoS,
-7.19251051,57.46126756,2,WoS,
-7.19294251,57.46423076,2,WoS,
-7.19423247,57.46693319,2,WoS,
-7.19626473,57.46913253,2,WoS,
-7.19672964,57.46950433,2,WoS,
-7.19521749,57.47050576,2,WoS,
-7.19462773,57.47106281,2,WoS,
-7.18409463,57.4642654,2,WoS,
-7.18136823,57.46303795,2,WoS,
-7.17840083,57.46267138,2,WoS,
-7.17418702,57.46278582,2,WoS,
-7.17106747,57.46337464,2,WoS,
-7.16828968,57.46491158,2,WoS,
-7.16643677,57.4669141,2,WoS,
-7.16453728,57.46745192,2,WoS,
-7.16149765,57.46890196,2,WoS,
-7.15911177,57.47127883,2,WoS,
-7.15765023,57.47431294,2,WoS,
-7.15755527,57.47516875,2,WoS,
-7.15583241,57.47569278,2,WoS,
-7.15290247,57.47714244,2,WoS,
-7.15059659,57.47945955,2,WoS,
-7.14916118,57.4823965,2,WoS,
-7.14874963,57.48563945,2,WoS,
-7.14934016,57.488521,2,WoS,
-7.14543155,57.48948695,2,WoS,
-7.13613991,57.49406078,2,WoS,
-7.13369612,57.49575688,2,WoS,
-7.13185938,57.4980968,2,WoS,
-7.13079222,57.5008735,2,WoS,
-7.13058908,57.50384126,2,WoS,
-7.13126792,57.50673747,2,WoS,
-7.13276869,57.50930585,2,WoS,
-7.13495857,57.51131912,2,WoS,
-7.13600012,57.51202272,2,WoS,
-7.13572623,57.51272513,2,WoS,
-7.13409896,57.51996077,2,WoS,
-7.13152581,57.52122306,2,WoS,
-7.12893097,57.52305864,2,WoS,
-7.12704321,57.52561578,2,WoS,
-7.12605325,57.52863613,2,WoS,
-7.12582358,57.53008575,2,WoS,
-7.12346049,57.5321579,2,WoS,
-7.12142815,57.53461673,2,WoS,
-7.12027355,57.53759047,2,WoS,
-7.12011419,57.54077651,2,WoS,
-7.12096627,57.54385062,2,WoS,
-7.12187254,57.54520194,2,WoS,
-7.12153292,57.54582996,2,WoS,
-7.12095716,57.54881535,2,WoS,
-7.12130514,57.55183578,2,WoS,
-7.1225447,57.55461203,2,WoS,
-7.12328845,57.55576592,2,WoS,
-7.12074368,57.55742276,2,WoS,
-7.11724611,57.55810641,2,WoS,
-7.11476254,57.55894165,2,WoS,
-7.11258119,57.56039337,2,WoS,
-7.11085183,57.5623619,2,WoS,
-7.10156638,57.57624739,2,WoS,
-7.10010301,57.57970148,2,WoS,
-7.0996192,57.58194872,2,WoS,
-7.09610581,57.58502831,2,WoS,
-7.09376913,57.58804431,2,WoS,
-7.09273208,57.59171595,2,WoS,
-7.09239782,57.59571757,2,WoS,
-7.09258523,57.59864597,2,WoS,
-7.0936146,57.6013939,2,WoS,
-7.09390788,57.60177737,2,WoS,
-7.09306443,57.60228711,2,WoS,
-7.08557999,57.60839444,2,WoS,
-7.08342923,57.61083117,2,WoS,
-7.08217351,57.61382894,2,WoS,
-7.08178839,57.61544858,2,WoS,
-7.07609465,57.61801685,2,WoS,
-7.07385393,57.61940932,2,WoS,
-7.07205533,57.62133931,2,WoS,
-7.07082402,57.62367248,2,WoS,
-7.07050953,57.62452531,2,WoS,
-7.05784227,57.63382753,2,WoS,
-7.05581811,57.63581257,2,WoS,
-7.05443239,57.6382859,2,WoS,
-7.05379649,57.64104873,2,WoS,
-7.05394435,57.64358476,2,WoS,
-7.05226104,57.64317971,2,WoS,
-7.04962527,57.64325435,2,WoS,
-7.04460751,57.64406688,2,WoS,
-7.04133525,57.64520469,2,WoS,
-7.03864759,57.64739074,2,WoS,
-7.03686711,57.65036265,2,WoS,
-7.03620752,57.65376371,2,WoS,
-7.03607258,57.66149229,2,WoS,
-7.03647203,57.66447023,2,WoS,
-7.03773806,57.66719509,2,WoS,
-7.03975637,57.66942089,2,WoS,
-7.04434688,57.67315929,2,WoS,
-7.04706714,57.67473695,2,WoS,
-6.97848981,57.72200597,2,WoS,
-6.97539157,57.72064826,2,WoS,
-6.97201794,57.72040116,2,WoS,
-6.96836584,57.72075593,2,WoS,
-6.96517528,57.72161425,2,WoS,
-6.96243856,57.7234654,2,WoS,
-6.96045443,57.7261073,2,WoS,
-6.95952845,57.72897593,2,WoS,
-6.95591624,57.72878367,2,WoS,
-6.95263333,57.72915549,2,WoS,
-6.94965075,57.73057676,2,WoS,
-6.9494141,57.73080929,2,WoS,
-6.94758198,57.73079178,2,WoS,
-6.94409452,57.73138413,2,WoS,
-6.94103149,57.73315364,2,WoS,
-6.93877619,57.73587887,2,WoS,
-6.93253916,57.74693768,2,WoS,
-6.93162062,57.74936018,2,WoS,
-6.9287344,57.74923355,2,WoS,
-6.9257041,57.7495657,2,WoS,
-6.89952144,57.75659237,2,WoS,
-6.89665264,57.75787328,2,WoS,
-6.89432286,57.75998109,2,WoS,
-6.89276207,57.76270775,2,WoS,
-6.89245676,57.76418048,2,WoS,
-6.89087918,57.76367605,2,WoS,
-6.88839948,57.76321701,2,WoS,
-6.88588379,57.76339292,2,WoS,
-6.87542579,57.76547193,2,WoS,
-6.87215146,57.76675308,2,WoS,
-6.86952296,57.76908839,2,WoS,
-6.86786526,57.77218914,2,WoS,
-6.86719578,57.77424907,2,WoS,
-6.86670639,57.7774136,2,WoS,
-6.86724235,57.78057057,2,WoS,
-6.86874869,57.78339628,2,WoS,
-6.86878778,57.78344764,2,WoS,
-6.86801621,57.78345533,2,WoS,
-6.86061236,57.78449674,2,WoS,
-6.85709535,57.7856876,2,WoS,
-6.85425529,57.78807958,2,WoS,
-6.85287103,57.78977712,2,WoS,
-6.85137953,57.79227638,2,WoS,
-6.85086456,57.79432765,2,WoS,
-6.84945324,57.79436248,2,WoS,
-6.84626452,57.79496808,2,WoS,
-6.84343771,57.79656302,2,WoS,
-6.83905892,57.80008017,2,WoS,
-6.83777385,57.80157926,2,WoS,
-6.83519682,57.79965665,2,WoS,
-6.83034929,57.79732205,2,WoS,
-6.82648529,57.79634292,2,WoS,
-6.81998838,57.79603393,2,WoS,
-6.81680475,57.79639645,2,WoS,
-6.8138992,57.79774728,2,WoS,
-6.81086842,57.7998034,2,WoS,
-6.80931946,57.80110093,2,WoS,
-6.80795675,57.80249981,2,WoS,
-6.79968433,57.7974311,2,WoS,
-6.79684903,57.7962474,2,WoS,
-6.79378818,57.79598037,2,WoS,
-6.79079074,57.79665522,2,WoS,
-6.78813966,57.79820824,2,WoS,
-6.78608521,57.80049283,2,WoS,
-6.78156956,57.80741269,2,WoS,
-6.78035102,57.81005427,2,WoS,
-6.77994434,57.81293479,2,WoS,
-6.78036611,57.81569404,2,WoS,
-6.77905332,57.81542412,2,WoS,
-6.77581547,57.81583103,2,WoS,
-6.77538361,57.81595939,2,WoS,
-6.77131801,57.81398426,2,WoS,
-6.76841667,57.81308738,2,WoS,
-6.7653799,57.81310272,2,WoS,
-6.76201676,57.81363678,2,WoS,
-6.75917079,57.81454007,2,WoS,
-6.75852534,57.81498836,2,WoS,
-6.7562896,57.81406726,2,WoS,
-6.75352441,57.81375726,2,WoS,
-6.75078085,57.81422119,2,WoS,
-6.7391608,57.81790619,2,WoS,
-6.73641285,57.8192715,2,WoS,
-6.73420824,57.82140576,2,WoS,
-6.73275454,57.824108,2,WoS,
-6.73218863,57.82712381,2,WoS,
-6.73256379,57.83016923,2,WoS,
-6.73474762,57.83786206,2,WoS,
-6.68940949,57.84460813,2,WoS,
-6.68609156,57.84432837,2,WoS,
-6.6828657,57.84515348,2,WoS,
-6.68235938,57.84537818,2,WoS,
-6.68135625,57.84431992,2,WoS,
-6.67877439,57.84286056,2,WoS,
-6.67587805,57.84222263,2,WoS,
-6.66601324,57.84155125,2,WoS,
-6.66140996,57.84233034,2,WoS,
-6.64452038,57.8495363,2,WoS,
-6.64158696,57.85145594,2,WoS,
-6.63949635,57.85427007,2,WoS,
-6.63850548,57.85763283,2,WoS,
-6.63873614,57.86113094,2,WoS,
-6.64001787,57.86632275,2,WoS,
-6.64151826,57.8696379,2,WoS,
-6.64410552,57.87219671,2,WoS,
-6.64570971,57.87328693,2,WoS,
-6.64572055,57.873424,2,WoS,
-6.64696079,57.87636315,2,WoS,
-6.64906353,57.87876217,2,WoS,
-6.65181479,57.8803769,2,WoS,
-6.6593464,57.88330287,2,WoS,
-6.65888678,57.88697644,2,WoS,
-6.65902886,57.89030136,2,WoS,
-6.66025415,57.89339552,2,WoS,
-6.66242697,57.89591626,2,WoS,
-6.66483785,57.89791505,2,WoS,
-6.66491755,57.89974517,2,WoS,
-6.66590353,57.90253122,2,WoS,
-6.66792866,57.9063421,2,WoS,
-6.66970965,57.90874195,2,WoS,
-6.6718513,57.91031128,2,WoS,
-6.66962653,57.91188209,2,WoS,
-6.6678841,57.91409412,2,WoS,
-6.66026118,57.9105492,2,WoS,
-6.65786832,57.90978442,2,WoS,
-6.6535291,57.90897952,2,WoS,
-6.65027595,57.90891447,2,WoS,
-6.64717412,57.90989727,2,WoS,
-6.64389444,57.9115643,2,WoS,
-6.64205064,57.91287545,2,WoS,
-6.63821589,57.91224698,2,WoS,
-6.63650114,57.91222786,2,WoS,
-6.63572992,57.91165998,2,WoS,
-6.62860978,57.90819242,2,WoS,
-6.62626739,57.90739239,2,WoS,
-6.62380026,57.90719222,2,WoS,
-6.61230705,57.90768813,2,WoS,
-6.60915493,57.90834285,2,WoS,
-6.60637419,57.9099652,2,WoS,
-6.60425304,57.91238703,2,WoS,
-6.60382819,57.91340331,2,WoS,
-6.60338115,57.91309158,2,WoS,
-6.59988008,57.91138545,2,WoS,
-6.59697738,57.908036,2,WoS,
-6.59475629,57.90612772,2,WoS,
-6.59207765,57.90494465,2,WoS,
-6.58917115,57.90458822,2,WoS,
-6.58789095,57.90481043,2,WoS,
-6.58694118,57.90381639,2,WoS,
-6.58453854,57.9019671,2,WoS,
-6.58169212,57.90092285,2,WoS,
-6.57866357,57.90077964,2,WoS,
-6.57315801,57.90135948,2,WoS,
-6.57013473,57.90217049,2,WoS,
-6.56751029,57.90387645,2,WoS,
-6.56643046,57.90521153,2,WoS,
-6.56382558,57.90545167,2,WoS,
-6.55530366,57.90771945,2,WoS,
-6.55465533,57.90740298,2,WoS,
-6.55216022,57.90657,2,WoS,
-6.54953422,57.90641647,2,WoS,
-6.54695904,57.90695302,2,WoS,
-6.54072677,57.90913884,2,WoS,
-6.53814839,57.9104925,2,WoS,
-6.53606933,57.91253162,2,WoS,
-6.53466592,57.91508326,2,WoS,
-6.53405716,57.91793105,2,WoS,
-6.53365408,57.92417487,2,WoS,
-6.53359192,57.92415715,2,WoS,
-6.5267953,57.91904961,2,WoS,
-6.52412116,57.91761586,2,WoS,
-6.52114013,57.91705013,2,WoS,
-6.51812665,57.91740448,2,WoS,
-6.51535816,57.9186463,2,WoS,
-6.50844927,57.92311331,2,WoS,
-6.50591015,57.92546938,2,WoS,
-6.50171065,57.93100842,2,WoS,
-6.50108225,57.93098343,2,WoS,
-6.49367136,57.92846619,2,WoS,
-6.49058777,57.92793575,2,WoS,
-6.4874912,57.92838422,2,WoS,
-6.48467433,57.92925841,2,WoS,
-6.48268215,57.92806173,2,WoS,
-6.47983756,57.92690327,2,WoS,
-6.47677556,57.92666278,2,WoS,
-6.473785,57.92736295,2,WoS,
-6.47114799,57.92893774,2,WoS,
-6.46552895,57.9335993,2,WoS,
-6.46312331,57.93652833,2,WoS,
-6.46198055,57.94014225,2,WoS,
-6.46070226,57.95115132,2,WoS,
-6.46021291,57.95123011,2,WoS,
-6.45766927,57.95243374,2,WoS,
-6.44912817,57.95806804,2,WoS,
-6.4463691,57.96078687,2,WoS,
-6.44485024,57.96435022,2,WoS,
-6.44422463,57.96731424,2,WoS,
-6.4441096,57.97079392,2,WoS,
-6.44433479,57.97148058,2,WoS,
-6.44406788,57.97229503,2,WoS,
-6.44290583,57.97935603,2,WoS,
-6.4428797,57.98243619,2,WoS,
-6.44379226,57.98537818,2,WoS,
-6.44554761,57.98788951,2,WoS,
-6.43391991,57.98795548,2,WoS,
-6.43113421,57.98859863,2,WoS,
-6.42516448,57.98681405,2,WoS,
-6.4218314,57.98640611,2,WoS,
-6.4185512,57.98712451,2,WoS,
-6.41440081,57.98880298,2,WoS,
-6.41184823,57.99030902,2,WoS,
-6.40984918,57.99249709,2,WoS,
-6.40931182,57.99363023,2,WoS,
-6.40473218,57.99108852,2,WoS,
-6.40205691,57.9900721,2,WoS,
-6.3992033,57.98985504,2,WoS,
-6.38940907,57.9905188,2,WoS,
-6.38634505,57.99122169,2,WoS,
-6.38365065,57.99284109,2,WoS,
-6.38159212,57.99521696,2,WoS,
-6.38037291,57.99811451,2,WoS,
-6.3801135,58.0012474,2,WoS,
-6.38081722,58.00421208,2,WoS,
-6.37774988,58.00617153,2,WoS,
-6.36627532,58.01037386,2,WoS,
-6.36321116,58.01216726,2,WoS,
-6.36096673,58.01491825,2,WoS,
-6.35982497,58.01828006,2,WoS,
-6.35954826,58.02012414,2,WoS,
-6.35651906,58.02257269,2,WoS,
-6.35403747,58.02554099,2,WoS,
-6.35286835,58.02922911,2,WoS,
-6.35209874,58.0360536,2,WoS,
-6.35218458,58.03889306,2,WoS,
-6.3530654,58.04159381,2,WoS,
-6.35467011,58.0439379,2,WoS,
-6.35793835,58.04749702,2,WoS,
-6.36072692,58.04962437,2,WoS,
-6.36407855,58.05065797,2,WoS,
-6.36493386,58.05076358,2,WoS,
-6.36320253,58.05220541,2,WoS,
-6.36156666,58.05473571,2,WoS,
-6.36075873,58.05763842,2,WoS,
-6.36085209,58.06065003,2,WoS,
-6.36204705,58.06713502,2,WoS,
-6.36305481,58.07002285,2,WoS,
-6.36426058,58.07163283,2,WoS,
-6.36310124,58.07427771,2,WoS,
-6.36276575,58.07725741,2,WoS,
-6.36332871,58.08020261,2,WoS,
-6.3647395,58.08284852,2,WoS,
-6.36687129,58.08495722,2,WoS,
-6.36959498,58.08694086,2,WoS,
-6.37247847,58.08839372,2,WoS,
-6.37241277,58.09067338,2,WoS,
-6.372842,58.09387346,2,WoS,
-6.37426852,58.09676997,2,WoS,
-6.37654363,58.09906096,2,WoS,
-6.37943015,58.10050759,2,WoS,
-6.38262717,58.10095907,2,WoS,
-6.38278413,58.10095564,2,WoS,
-6.38583148,58.10428545,2,WoS,
-6.38800653,58.10607464,2,WoS,
-6.38976373,58.1068296,2,WoS,
-6.39139771,58.11306002,2,WoS,
-6.39266129,58.11593466,2,WoS,
-6.39046967,58.11917998,2,WoS,
-6.38634886,58.11913896,2,WoS,
-6.37365832,58.12167955,2,WoS,
-6.37037807,58.1229698,2,WoS,
-6.36774928,58.12531806,2,WoS,
-6.36305148,58.13131476,2,WoS,
-6.36154063,58.13402316,2,WoS,
-6.36093224,58.13706421,2,WoS,
-6.36128482,58.14014541,2,WoS,
-6.36246976,58.14443313,2,WoS,
-6.36359301,58.14682831,2,WoS,
-6.36298787,58.14791639,2,WoS,
-6.362404,58.15112412,2,WoS,
-6.36225236,58.16042817,2,WoS,
-6.36265996,58.16342155,2,WoS,
-6.36394288,58.16615661,2,WoS,
-6.36598405,58.16838374,2,WoS,
-6.37090427,58.17234069,2,WoS,
-6.37396662,58.17951305,2,WoS,
-6.37040027,58.18211884,2,WoS,
-6.36815915,58.18438552,2,WoS,
-6.36755592,58.18560427,2,WoS,
-6.36744607,58.18535382,2,WoS,
-6.36524224,58.18294604,2,WoS,
-6.36238042,58.18137623,2,WoS,
-6.35916552,58.18081165,2,WoS,
-6.35656472,58.18078589,2,WoS,
-6.35570633,58.17991238,2,WoS,
-6.35301205,58.1784825,2,WoS,
-6.35001206,58.17793133,2,WoS,
-6.34387612,58.17775586,2,WoS,
-6.34103473,58.17808382,2,WoS,
-6.3384024,58.17920273,2,WoS,
-6.3361945,58.18102104,2,WoS,
-6.33323411,58.18427394,2,WoS,
-6.33026406,58.18392187,2,WoS,
-6.32512709,58.18425375,2,WoS,
-6.32206284,58.1849462,2,WoS,
-6.31936462,58.18655518,2,WoS,
-6.31729875,58.18892189,2,WoS,
-6.31614623,58.19076058,2,WoS,
-6.31493217,58.19358977,2,WoS,
-6.31491503,58.19376721,2,WoS,
-6.30519531,58.1954531,2,WoS,
-6.29820969,58.19472065,2,WoS,
-6.29438625,58.19214919,2,WoS,
-6.29012628,58.19053469,2,WoS,
-6.28879915,58.19035786,2,WoS,
-6.28812787,58.18846622,2,WoS,
-6.28668429,58.18578483,2,WoS,
-6.28450061,58.18366225,2,WoS,
-6.28177933,58.18229534,2,WoS,
-6.27649216,58.18058635,2,WoS,
-6.27320719,58.18010381,2,WoS,
-6.2719645,58.18012983,2,WoS,
-6.26844997,58.17596943,2,WoS,
-6.26645386,58.17416694,2,WoS,
-6.26404956,58.17296162,2,WoS,
-6.26141099,58.17244066,2,WoS,
-6.25018052,58.17176546,2,WoS,
-6.24829615,58.17183024,2,WoS,
-6.23168172,58.17398173,2,WoS,
-6.22984355,58.17439889,2,WoS,
-6.20631736,58.18213128,2,WoS,
-6.20354064,58.18355664,2,WoS,
-6.2013386,58.18576861,2,WoS,
-6.19992576,58.18855172,2,WoS,
-6.19956979,58.19080995,2,WoS,
-6.19837782,58.19070131,2,WoS,
-6.19557001,58.1912599,2,WoS,
-6.19303553,58.19259115,2,WoS,
-6.19008946,58.19472693,2,WoS,
-6.18404543,58.19625914,2,WoS,
-6.18113185,58.19590065,2,WoS,
-6.17764618,58.19608557,2,WoS,
-6.17443641,58.19745726,2,WoS,
-6.16941042,58.20074499,2,WoS,
-6.15798812,58.20821363,2,WoS,
-6.15576345,58.21019954,2,WoS,
-6.15422329,58.21275315,2,WoS,
-6.15393172,58.21392737,2,WoS,
-6.15385462,58.21395734,2,WoS,
-6.15099867,58.21566055,2,WoS,
-6.14885909,58.21820605,2,WoS,
-6.14767247,58.22131239,2,WoS,
-6.14757002,58.22463607,2,WoS,
-6.14856306,58.22780959,2,WoS,
-6.15054179,58.23048205,2,WoS,
-6.15083861,58.23068484,2,WoS,
-6.14418351,58.2331353,2,WoS,
-6.1415853,58.23455979,2,WoS,
-6.13951857,58.23668312,2,WoS,
-6.13816479,58.23931887,2,WoS,
-6.13764282,58.24223562,2,WoS,
-6.13788038,58.24420038,2,WoS,
-6.13745846,58.24445205,2,WoS,
-6.13296427,58.24794249,2,WoS,
-6.1309307,58.25007034,2,WoS,
-6.12960468,58.25269805,2,WoS,
-6.1291011,58.25559797,2,WoS,
-6.12946359,58.25851889,2,WoS,
-6.13066073,58.26120776,2,WoS,
-6.13550444,58.26882189,2,WoS,
-6.13767889,58.27125027,2,WoS,
-6.14051881,58.27285032,2,WoS,
-6.14372243,58.27345203,2,WoS,
-6.14694937,58.27299147,2,WoS,
-6.15674534,58.34306284,2,WoS,
-6.15659202,58.34611632,2,WoS,
-6.15736845,58.34907341,2,WoS,
-6.15900204,58.35165771,2,WoS,
-6.1613401,58.35362765,2,WoS,
-6.16675602,58.35692355,2,WoS,
-6.16915727,58.35798181,2,WoS,
-6.17175115,58.35837897,2,WoS,
-6.1817545,58.35858257,2,WoS,
-6.18878935,58.36051141,2,WoS,
-6.2039728,58.36837972,2,WoS,
-6.20403248,58.36877192,2,WoS,
-6.20469743,58.37072483,2,WoS,
-6.20455174,58.37140673,2,WoS,
-6.20252065,58.3738433,2,WoS,
-6.20135386,58.37748775,2,WoS,
-6.20111599,58.37950586,2,WoS,
-6.20067479,58.37977834,2,WoS,
-6.19794984,58.38225927,2,WoS,
-6.19630853,58.38555874,2,WoS,
-6.19562925,58.38795447,2,WoS,
-6.19324576,58.38883181,2,WoS,
-6.19005081,58.39074718,2,WoS,
-6.18777854,58.39369897,2,WoS,
-6.18349951,58.40214998,2,WoS,
-6.17436357,58.40714581,2,WoS,
-6.16914875,58.4085485,2,WoS,
-6.16634406,58.40979002,2,WoS,
-6.16404759,58.41182321,2,WoS,
-6.16247539,58.41445679,2,WoS,
-6.16177535,58.41744302,2,WoS,
-6.16201333,58.42050096,2,WoS,
-6.16328365,58.42588662,2,WoS,
-6.16225517,58.42955581,2,WoS,
-6.16188998,58.43259884,2,WoS,
-6.16246357,58.43560955,2,WoS,
-6.16392207,58.43830514,2,WoS,
-6.16612847,58.44043239,2,WoS,
-6.17114194,58.44396099,2,WoS,
-6.17336226,58.44513763,2,WoS,
-6.17378139,58.44523814,2,WoS,
-6.17557811,58.44751196,2,WoS,
-6.17804365,58.4492054,2,WoS,
-6.18332486,58.45176775,2,WoS,
-6.18326215,58.45289903,2,WoS,
-6.18401722,58.45552508,2,WoS,
-6.18049929,58.45715778,2,WoS,
-6.17809736,58.45872614,2,WoS,
-6.17623951,58.46091187,2,WoS,
-6.17507862,58.4635351,2,WoS,
-6.17471022,58.46637998,2,WoS,
-6.17516463,58.46921239,2,WoS,
-6.17629044,58.47281346,2,WoS,
-6.17762708,58.47554199,2,WoS,
-6.17972142,58.47774319,2,WoS,
-6.18238012,58.47921383,2,WoS,
-6.18861784,58.48151022,2,WoS,
-6.18973023,58.48321454,2,WoS,
-6.19184237,58.48554549,2,WoS,
-6.19457411,58.487105,2,WoS,
-6.19765515,58.48773878,2,WoS,
-6.19909605,58.48780357,2,WoS,
-6.20007098,58.4890002,2,WoS,
-6.20469391,58.49299037,2,WoS,
-6.20769387,58.49477494,2,WoS,
-6.21112443,58.49541969,2,WoS,
-6.21343153,58.49544356,2,WoS,
-6.21333818,58.49719727,2,WoS,
-6.21415022,58.5,2,WoS,
-5.13409001,58.5,2,WoS,
-5.13471304,58.49946115,2,WoS,
-5.13667073,58.49716657,2,WoS,
-5.13785518,58.49439263,2,WoS,
-5.13815864,58.4913917,2,WoS,
-5.1375535,58.4884368,2,WoS,
-5.13609481,58.48579674,2,WoS,
-5.13391528,58.48371172,2,WoS,
-5.13148288,58.48250519,2,WoS,
-5.13102401,58.48156657,2,WoS,
-5.12907622,58.47944823,2,WoS,
-5.12858672,58.47915578,2,WoS,
-5.12791629,58.47716024,2,WoS,
-5.12697024,58.47535971,2,WoS,
-5.12481369,58.47258366,2,WoS,
